timestamp,scenario,inlet_flow_lph,post_treatment_flow_lph,rinse_flow_lph,cip_flow_lph,production_lph,conductivity_uS_cm,turbidity_NTU,temperature_C,cip_active,shift,line_status,wur,total_out,balance_error
2025-01-06 19:45:00,anomaly,1475.8,1233.17,185.28,0,1072.08,247.83,0.59,23.4,0,afternoon,running,1.377,1418.45,0.038860279170619266
2025-01-06 19:50:00,anomaly,1400.67,1225.2,177.37,0,1027.42,248.4,0.5,21.5,0,afternoon,running,1.363,1402.5700000000002,0.0013564936780255813
2025-01-06 19:55:00,anomaly,1447.87,1263.89,184.2,0,995.38,245.71,0.61,21.2,0,afternoon,running,1.455,1448.0900000000001,0.00015194734333901156
2025-01-06 20:00:00,anomaly,1448.33,1188.59,179.67,0,1005.03,251.26,0.76,22.3,0,afternoon,running,1.441,1368.26,0.0552843619893256
2025-01-06 20:05:00,anomaly,1463.31,1255.02,169.61,0,1043.04,243.34,0.64,23.7,0,afternoon,running,1.403,1424.63,0.0264332233087998
2025-01-06 20:10:00,anomaly,1472.48,1302.45,194.56,0,984.8,249.83,0.5,20.8,0,afternoon,running,1.495,1497.01,0.016658969901119182
2025-01-06 20:15:00,anomaly,1427.69,1256.8,174.08,0,1022.95,243.19,0.75,21.5,0,afternoon,running,1.396,1430.8799999999999,0.002234378611603238
2025-01-06 20:20:00,anomaly,1446.27,1240.13,193.42,0,977.6,254.27,0.62,21.8,0,afternoon,running,1.479,1433.5500000000002,0.008795038270862148
2025-01-06 20:25:00,anomaly,1484.52,1270.88,180.41,0,1045.27,246.07,0.58,22.2,0,afternoon,running,1.42,1451.2900000000002,0.022384339719235705
2025-01-06 20:30:00,anomaly,1429.35,1195.69,189.79,0,961.37,240.63,0.6,21.5,0,afternoon,running,1.487,1385.48,0.030692272711372228
2025-01-06 20:35:00,anomaly,1374.77,1171.73,189.53,0,960.34,246.54,0.57,20.3,0,afternoon,running,1.432,1361.26,0.009827098350996887
2025-01-06 20:40:00,anomaly,1431.33,1152.81,189.84,0,973.78,233.68,0.73,22.7,0,afternoon,running,1.47,1342.6499999999999,0.06195636226446736
2025-01-06 20:45:00,anomaly,1436.39,1231.54,180.32,0,973.72,242.51,0.5,22.5,0,afternoon,running,1.475,1411.86,0.017077534652845117
2025-01-06 20:50:00,anomaly,1480.73,1250.53,185.83,0,1054.43,241.14,0.56,22.4,0,afternoon,running,1.404,1436.36,0.02996494972074593
2025-01-06 20:55:00,anomaly,1521.45,1300.48,186.89,0,1035.62,245.26,0.65,22.1,0,afternoon,running,1.469,1487.37,0.022399684511485853
2025-01-06 21:00:00,anomaly,1400.11,1165.42,175.19,0,1001.93,246.18,0.57,24.8,0,afternoon,running,1.397,1340.6100000000001,0.04249666097663739
2025-01-06 21:05:00,anomaly,1541.11,1326.63,201.48,0,1011.64,244.8,0.52,21.3,0,afternoon,running,1.523,1528.1100000000001,0.008435478324064974
2025-01-06 21:10:00,anomaly,1465.64,1238.04,177.87,0,1025.21,246.61,0.6,21.7,0,afternoon,running,1.43,1415.9099999999999,0.03393056958052471
2025-01-06 21:15:00,anomaly,1309.9,1078.07,185.2,0,998.36,246.78,0.61,22.8,0,afternoon,running,1.312,1263.27,0.035598137262386524
2025-01-06 21:20:00,anomaly,1549.74,1312.3,162.99,0,1022.75,235.0,0.64,21.8,0,afternoon,running,1.515,1475.29,0.04804031644017709
2025-01-06 21:25:00,anomaly,1465.49,1314.72,173.31,0,985.88,243.8,0.61,21.9,0,afternoon,running,1.486,1488.03,0.015380521190864464
2025-01-06 21:30:00,anomaly,1380.27,1154.98,194.19,0,1027.67,242.5,0.68,21.7,0,afternoon,running,1.343,1349.17,0.022531823483811074
2025-01-06 21:35:00,anomaly,1486.68,1272.51,181.12,0,1018.41,242.63,0.6,22.5,0,afternoon,running,1.46,1453.63,0.022230742325180908
2025-01-06 21:40:00,anomaly,1475.54,1198.18,188.53,0,971.3,241.34,0.54,21.5,0,afternoon,running,1.519,1386.71,0.06020168887322602
2025-01-06 21:45:00,anomaly,1504.47,1248.57,196.77,0,971.32,239.34,0.6,23.5,0,afternoon,running,1.549,1445.34,0.03930287742527276
2025-01-06 21:50:00,anomaly,1410.87,1145.73,159.75,0,1064.63,236.27,0.64,22.1,0,afternoon,running,1.325,1305.48,0.07469859023155917
2025-01-06 21:55:00,anomaly,1515.3,1320.58,203.08,0,1006.52,248.6,0.47,21.4,0,afternoon,running,1.505,1523.6599999999999,0.005517059328185772
2025-01-06 22:00:00,anomaly,1418.12,1209.86,197.27,0,729.08,248.84,0.52,22.8,0,night,running,1.945,1407.1299999999999,0.007749696781654592
2025-01-06 22:05:00,anomaly,1463.37,1288.35,184.68,0,686.57,249.08,0.44,21.1,0,night,running,2.131,1473.03,0.006601201336640824
2025-01-06 22:10:00,anomaly,1490.12,1225.21,179.5,0,686.65,238.31,0.67,19.7,0,night,running,2.17,1404.71,0.057317531473975156
2025-01-06 22:15:00,anomaly,1375.36,1128.07,180.03,0,722.16,240.5,0.58,21.8,0,night,running,1.905,1308.1,0.048903559795253605
2025-01-06 22:20:00,anomaly,1426.49,1229.54,186.15,0,667.53,234.99,0.56,19.7,0,night,running,2.137,1415.69,0.007571030992155539
2025-01-06 22:25:00,anomaly,1425.03,1246.65,191.98,0,689.33,239.99,0.63,22.7,0,night,running,2.067,1438.63,0.009543658729991746
2025-01-06 22:30:00,anomaly,1494.83,1260.19,186.51,0,684.31,245.69,0.46,22.2,0,night,running,2.184,1446.7,0.03219764120334746
2025-01-06 22:35:00,anomaly,1451.67,1244.6,180.5,0,682.24,250.84,0.61,23.1,0,night,running,2.128,1425.1,0.01830305785750216
2025-01-06 22:40:00,anomaly,1533.15,1254.18,173.76,0,678.52,243.65,0.56,20.3,0,night,running,2.26,1427.94,0.06862342236571765
2025-01-06 22:45:00,anomaly,1241.53,1034.41,170.0,0,676.32,252.3,0.66,22.4,0,night,running,1.836,1204.41,0.02989859286525488
2025-01-06 22:50:00,anomaly,1346.04,1214.0,184.25,0,745.47,242.51,0.53,22.9,0,night,running,1.806,1398.25,0.03878785177260708
2025-01-06 22:55:00,anomaly,1523.04,1287.19,194.23,0,688.31,249.8,0.58,22.1,0,night,running,2.213,1481.42,0.027326925097174003
2025-01-06 23:00:00,anomaly,1427.41,1215.84,201.76,0,712.29,246.42,0.48,21.3,0,night,running,2.004,1417.6,0.006872587413567351
2025-01-06 23:05:00,anomaly,1500.39,1234.75,200.68,0,703.42,240.95,0.49,22.5,0,night,running,2.133,1435.43,0.04329540986010306
2025-01-06 23:10:00,anomaly,1440.84,1229.58,185.65,0,729.68,242.7,0.49,23.2,0,night,running,1.975,1415.23,0.017774353849143488
2025-01-06 23:15:00,anomaly,1418.21,1205.37,218.36,0,703.24,236.61,0.66,20.0,0,night,running,2.017,1423.73,0.003892230346704636
2025-01-06 23:20:00,anomaly,1475.49,1216.45,200.32,0,709.79,243.56,0.59,23.0,0,night,running,2.079,1416.77,0.039796948810225774
2025-01-06 23:25:00,anomaly,1480.09,1249.69,198.53,0,709.12,252.17,0.59,23.0,0,night,running,2.087,1448.22,0.02153247437655811
2025-01-06 23:30:00,anomaly,1484.51,1220.87,197.86,0,689.59,249.63,0.62,24.2,0,night,running,2.153,1418.73,0.04431091740709054
2025-01-06 23:35:00,anomaly,1467.02,1271.77,183.27,0,694.46,234.3,0.47,22.7,0,night,running,2.112,1455.04,0.008166214502869775
2025-01-06 23:40:00,anomaly,1333.8,1120.37,177.96,0,700.56,242.62,0.68,23.4,0,night,running,1.904,1298.33,0.026593192382666088
2025-01-06 23:45:00,anomaly,1443.07,1172.09,186.26,0,653.0,251.14,0.63,22.9,0,night,running,2.21,1358.35,0.05870817077480651
2025-01-06 23:50:00,anomaly,1404.82,1190.16,178.68,0,690.64,242.92,0.68,24.9,0,night,running,2.034,1368.8400000000001,0.0256118221551514
2025-01-06 23:55:00,anomaly,1337.06,1096.0,186.72,0,712.23,243.0,0.6,21.7,0,night,running,1.877,1282.72,0.04064140726668954
2025-01-07 00:00:00,anomaly,1480.27,1272.82,162.87,0,678.26,240.58,0.63,20.5,0,night,running,2.182,1435.69,0.03011612746323301
2025-01-07 00:05:00,anomaly,1529.88,1276.35,178.4,0,704.86,247.12,0.62,20.5,0,night,running,2.17,1454.75,0.049108426804716776
2025-01-07 00:10:00,anomaly,1496.92,1293.22,199.23,0,723.26,254.25,0.43,23.7,0,night,running,2.07,1492.45,0.002986131523394722
2025-01-07 00:15:00,anomaly,1418.45,1224.11,177.07,0,691.81,248.92,0.56,22.3,0,night,running,2.05,1401.1799999999998,0.01217526172935261
2025-01-07 00:20:00,anomaly,1411.15,1250.57,180.62,0,758.04,237.28,0.62,19.3,0,night,running,1.862,1431.19,0.014201183431952636
2025-01-07 00:25:00,anomaly,1380.98,1129.91,175.27,0,671.03,245.98,0.73,24.2,0,night,running,2.058,1305.18,0.05488855740126573
2025-01-07 00:30:00,anomaly,1492.25,1273.01,198.41,0,678.38,248.47,0.64,22.5,0,night,running,2.2,1471.42,0.013958787066510254
2025-01-07 00:35:00,anomaly,1334.35,1108.11,181.13,0,684.53,243.64,0.69,23.6,0,night,running,1.949,1289.2399999999998,0.03380672237418978
2025-01-07 00:40:00,anomaly,1381.33,1146.92,180.68,0,703.17,245.61,0.56,23.0,0,night,running,1.964,1327.6000000000001,0.03889729463632861
2025-01-07 00:45:00,anomaly,1576.64,1352.43,168.66,0,682.19,237.11,0.69,22.1,0,night,running,2.311,1521.0900000000001,0.03523315404911708
2025-01-07 00:50:00,anomaly,1397.96,1211.18,197.05,0,704.32,242.33,0.6,21.0,0,night,running,1.985,1408.23,0.007346419067784472
2025-01-07 00:55:00,anomaly,1414.31,1202.23,181.96,0,679.65,244.78,0.52,22.8,0,night,running,2.081,1384.19,0.021296603997709055
2025-01-07 01:00:00,anomaly,1502.99,1181.63,192.84,0,722.88,240.11,0.47,20.1,0,night,running,2.079,1374.47,0.08550955096174957
2025-01-07 01:05:00,anomaly,1548.32,1334.68,185.08,0,724.02,243.24,0.71,22.3,0,night,running,2.139,1519.76,0.01844579931797041
2025-01-07 01:10:00,anomaly,1482.61,1267.62,182.98,0,689.05,248.4,0.94,24.0,0,night,running,2.152,1450.6,0.021590303586243174
2025-01-07 01:15:00,anomaly,1395.5,1231.87,159.99,0,703.15,250.49,0.54,21.9,0,night,running,1.985,1391.86,0.0026083840917234683
2025-01-07 01:20:00,anomaly,1484.46,1212.46,203.37,0,704.37,248.3,0.62,21.4,0,night,running,2.108,1415.83,0.046232299960928626
2025-01-07 01:25:00,anomaly,1443.54,1238.56,184.11,0,716.94,242.76,0.66,21.6,0,night,running,2.013,1422.67,0.01445751416656268
2025-01-07 01:30:00,anomaly,1463.24,1255.28,177.56,0,735.49,249.85,0.46,23.4,0,night,running,1.989,1432.84,0.02077581258030131
2025-01-07 01:35:00,anomaly,1448.24,1243.82,177.38,0,707.15,240.67,0.42,21.2,0,night,running,2.048,1421.1999999999998,0.01867093851847773
2025-01-07 01:40:00,anomaly,1485.56,1219.35,182.57,0,694.28,241.76,0.6,22.7,0,night,running,2.14,1401.9199999999998,0.056302000592369277
2025-01-07 01:45:00,anomaly,1371.01,1192.4,185.57,0,717.08,240.72,0.76,21.5,0,night,running,1.912,1377.97,0.005076549405183066
2025-01-07 01:50:00,anomaly,1490.09,1267.19,177.37,0,721.42,251.68,0.55,22.2,0,night,running,2.065,1444.56,0.030555201363676003
2025-01-07 01:55:00,anomaly,1470.86,1269.88,180.51,0,668.38,240.86,0.63,21.6,0,night,running,2.201,1450.39,0.01391702813320085
2025-01-07 02:00:00,anomaly,1455.1,1196.15,199.0,0,644.6,241.84,0.72,22.6,0,night,running,2.257,1395.15,0.04119991753144102
2025-01-07 02:05:00,anomaly,1467.15,1339.54,178.06,0,693.09,249.35,0.75,22.1,0,night,running,2.117,1517.6,0.03438639539242737
2025-01-07 02:10:00,anomaly,1479.19,1306.24,198.93,0,673.25,236.73,0.62,20.2,0,night,running,2.197,1505.17,0.017563666601315597
2025-01-07 02:15:00,anomaly,1483.95,1269.78,199.78,0,687.7,239.38,0.65,21.1,0,night,running,2.158,1469.56,0.009697092220088344
2025-01-07 02:20:00,anomaly,1455.25,1260.58,177.56,0,693.86,248.69,0.69,23.6,0,night,running,2.097,1438.1399999999999,0.011757429994846334
2025-01-07 02:25:00,anomaly,1378.84,1233.02,172.45,0,696.99,252.91,0.72,21.4,0,night,running,1.978,1405.47,0.019313335847524087
2025-01-07 02:30:00,anomaly,1440.16,1254.48,188.81,0,735.45,251.18,0.65,23.5,0,night,running,1.958,1443.29,0.002173369625597074
2025-01-07 02:35:00,anomaly,1438.23,1180.35,181.44,0,700.28,231.29,0.69,21.7,0,night,running,2.054,1361.79,0.053148661896914993
2025-01-07 02:40:00,anomaly,1484.7,1297.75,186.75,0,715.61,250.25,0.51,23.7,0,night,running,2.075,1484.5,0.00013470734828587963
2025-01-07 02:45:00,anomaly,1399.22,1144.99,177.79,0,718.15,248.08,0.58,19.3,0,night,running,1.948,1322.78,0.05463043695773363
2025-01-07 02:50:00,anomaly,1427.91,1157.68,186.17,0,688.36,245.57,0.74,22.2,0,night,running,2.074,1343.8500000000001,0.0588692564657436
2025-01-07 02:55:00,anomaly,1540.68,1304.59,183.95,0,712.38,246.69,0.52,21.2,0,night,running,2.163,1488.54,0.03384219954825148
2025-01-07 03:00:00,anomaly,1582.72,1307.08,194.22,0,657.18,250.02,0.53,22.1,0,night,running,2.408,1501.3,0.05144308532147194
2025-01-07 03:05:00,anomaly,1424.12,1254.39,175.98,0,701.32,245.41,0.75,20.9,0,night,running,2.031,1430.3700000000001,0.004388675111648055
2025-01-07 03:10:00,anomaly,1447.35,1201.12,197.25,0,690.07,247.8,0.63,23.6,0,night,running,2.097,1398.37,0.03384115797837429
2025-01-07 03:15:00,anomaly,1345.81,1110.88,173.75,0,710.46,242.78,0.72,21.7,0,night,running,1.894,1284.63,0.04545961168366994
2025-01-07 03:20:00,anomaly,1436.95,1194.96,190.98,0,700.73,244.16,0.58,21.9,0,night,running,2.051,1385.94,0.03549879954069382
2025-01-07 03:25:00,anomaly,1372.57,1162.61,195.35,0,688.12,250.53,0.64,22.6,0,night,running,1.995,1357.9599999999998,0.010644265866221853
2025-01-07 03:30:00,anomaly,1600.68,1396.76,199.47,0,723.74,246.43,0.71,21.2,0,night,running,2.212,1596.23,0.002780068470899896
2025-01-07 03:35:00,anomaly,1524.08,1292.51,195.57,0,712.28,247.23,0.57,21.2,0,night,running,2.14,1488.08,0.023620807306703063
2025-01-07 03:40:00,anomaly,1424.82,1195.81,180.09,0,730.47,241.59,0.53,20.1,0,night,running,1.951,1375.8999999999999,0.034334161508120374
2025-01-07 03:45:00,anomaly,1438.83,1161.5,190.07,0,667.41,245.89,0.72,21.5,0,night,running,2.156,1351.57,0.06064649750144214
2025-01-07 03:50:00,anomaly,1446.51,1208.91,190.76,0,679.22,249.67,0.64,23.9,0,night,running,2.13,1399.67,0.032381386924390375
2025-01-07 03:55:00,anomaly,1368.12,1116.19,180.36,0,664.69,252.71,0.62,21.6,0,night,running,2.058,1296.5500000000002,0.05231266263193266
2025-01-07 04:00:00,anomaly,1466.97,1217.68,182.68,0,732.63,247.72,0.65,22.8,0,night,running,2.002,1400.3600000000001,0.04540651819737275
2025-01-07 04:05:00,anomaly,1534.13,1391.52,175.81,0,716.93,253.82,0.75,21.8,0,night,running,2.14,1567.33,0.021640930038523343
2025-01-07 04:10:00,anomaly,1456.08,1269.5,188.15,0,685.01,244.2,0.68,21.6,0,night,running,2.126,1457.65,0.0010782374594803608
2025-01-07 04:15:00,anomaly,1491.92,1242.42,186.35,0,701.0,240.58,0.7,22.5,0,night,running,2.128,1428.77,0.04232800686363886
2025-01-07 04:20:00,anomaly,1516.42,1327.88,181.87,0,729.13,246.73,0.59,24.9,0,night,running,2.08,1509.75,0.004398517561097897
2025-01-07 04:25:00,anomaly,1487.73,1246.42,175.57,0,749.27,242.34,0.67,22.4,0,night,running,1.986,1421.99,0.04418812553353096
2025-01-07 04:30:00,anomaly,1569.85,1408.97,180.23,0,693.44,250.74,0.66,21.1,0,night,running,2.264,1589.2,0.01232601840940226
2025-01-07 04:35:00,anomaly,1564.43,1379.54,187.62,0,733.69,245.48,0.74,21.0,0,night,running,2.132,1567.1599999999999,0.0017450445210075176
2025-01-07 04:40:00,anomaly,1303.92,1073.1,172.01,0,720.78,245.07,0.52,21.0,0,night,running,1.809,1245.11,0.04510246027363655
2025-01-07 04:45:00,anomaly,1442.59,1176.8,172.2,0,696.23,240.83,0.69,24.9,0,night,running,2.072,1349.0,0.06487636819886448
2025-01-07 04:50:00,anomaly,1429.28,1214.83,189.62,0,730.65,244.3,0.61,22.3,0,night,running,1.956,1404.4499999999998,0.017372383297884358
2025-01-07 04:55:00,anomaly,1414.08,1287.95,184.53,0,663.33,248.12,0.7,21.9,0,night,running,2.132,1472.48,0.04129893641095277
2025-01-07 05:00:00,anomaly,1466.49,1253.06,194.17,0,730.22,247.71,0.56,24.0,0,night,running,2.008,1447.23,0.013133400159564669
2025-01-07 05:05:00,anomaly,1394.97,1252.36,186.78,0,689.89,241.65,0.58,22.3,0,night,running,2.022,1439.1399999999999,0.0316637633784238
2025-01-07 05:10:00,anomaly,1370.22,1167.32,197.49,0,672.2,239.8,0.57,21.4,0,night,running,2.038,1364.81,0.003948271080556467
2025-01-07 05:15:00,anomaly,1461.4,1291.9,161.15,0,700.17,245.36,0.54,23.0,0,night,running,2.087,1453.0500000000002,0.0057136991925550214
2025-01-07 05:20:00,anomaly,1431.77,1244.18,171.5,0,678.28,250.85,0.63,21.8,0,night,running,2.111,1415.68,0.01123783847964402
2025-01-07 05:25:00,anomaly,1423.47,1189.1,187.57,0,673.21,242.77,0.5,21.2,0,night,running,2.114,1376.6699999999998,0.03287740521401939
2025-01-07 05:30:00,anomaly,1466.04,1249.67,185.55,0,669.2,243.23,0.55,21.7,0,night,running,2.191,1435.22,0.021022618755286306
2025-01-07 05:35:00,anomaly,1458.89,1233.01,205.35,0,691.05,242.1,0.58,21.5,0,night,running,2.111,1438.36,0.01407234267148325
2025-01-07 05:40:00,anomaly,1416.11,1227.96,192.6,0,689.58,249.42,0.7,21.6,0,night,running,2.054,1420.56,0.0031424112533631186
2025-01-07 05:45:00,anomaly,1564.24,1315.97,159.94,0,667.08,238.01,0.64,20.9,0,night,running,2.345,1475.91,0.056468316882319805
2025-01-07 05:50:00,anomaly,1463.48,1247.75,201.78,0,723.76,250.68,0.5,23.1,0,night,running,2.022,1449.53,0.009532074234017578
2025-01-07 05:55:00,anomaly,1463.8,1258.66,195.3,0,697.16,241.13,0.56,20.8,0,night,running,2.1,1453.96,0.006722229812815903
2025-01-07 06:00:00,anomaly,1429.95,1222.84,180.02,0,1021.46,243.84,0.71,22.9,0,morning,running,1.4,1402.86,0.018944718346795442
2025-01-07 06:05:00,anomaly,1425.92,1230.33,192.88,0,1021.69,239.04,0.58,21.8,0,morning,running,1.396,1423.21,0.0019005273788151062
2025-01-07 06:10:00,anomaly,1425.65,1259.1,190.35,0,1044.86,240.48,0.63,24.2,0,morning,running,1.364,1449.4499999999998,0.016694139515308615
2025-01-07 06:15:00,anomaly,1414.8,1215.73,188.03,0,952.94,245.77,0.65,23.4,0,morning,running,1.485,1403.76,0.007803223070398617
2025-01-07 06:20:00,anomaly,1445.69,1302.2,191.6,0,1001.63,247.94,0.69,20.3,0,morning,running,1.443,1493.8,0.03327822700578955
2025-01-07 06:25:00,anomaly,1379.61,1222.87,185.17,0,994.61,238.67,0.76,22.0,0,morning,running,1.387,1408.04,0.020607273069925606
2025-01-07 06:30:00,anomaly,1509.67,1305.59,207.15,0,1026.78,240.73,0.69,19.1,0,morning,running,1.47,1512.74,0.002033557002523688
2025-01-07 06:35:00,anomaly,1416.33,1264.7,161.65,0,972.78,251.51,0.64,23.1,0,morning,running,1.456,1426.3500000000001,0.007074622439685815
2025-01-07 06:40:00,anomaly,1500.11,1219.77,199.01,0,1010.99,249.49,0.7,21.4,0,morning,running,1.484,1418.78,0.05421602415822835
2025-01-07 06:45:00,anomaly,1405.03,1208.28,188.45,0,993.07,245.96,0.53,23.5,0,morning,running,1.415,1396.73,0.00590734717408166
2025-01-07 06:50:00,anomaly,1482.05,1195.06,193.75,0,982.55,246.64,0.71,22.0,0,morning,running,1.508,1388.81,0.06291285719105294
2025-01-07 06:55:00,anomaly,1410.67,1158.17,196.7,0,1026.97,244.89,0.71,23.3,0,morning,running,1.374,1354.8700000000001,0.039555672127428776
2025-01-07 07:00:00,anomaly,1437.59,1265.2,178.35,0,961.01,244.63,0.61,22.5,0,morning,running,1.496,1443.55,0.004145827391676373
2025-01-07 07:05:00,anomaly,1467.34,1228.91,173.79,0,963.58,242.83,0.64,21.1,0,morning,running,1.523,1402.7,0.0440525031689996
2025-01-07 07:10:00,anomaly,1468.79,1264.87,200.38,0,985.76,250.54,0.41,23.6,0,morning,running,1.49,1465.25,0.002410147127907981
2025-01-07 07:15:00,anomaly,1414.69,1208.63,206.55,0,974.28,241.33,0.54,20.5,0,morning,running,1.452,1415.18,0.00034636563487407774
2025-01-07 07:20:00,anomaly,1430.51,1278.64,192.43,0,1000.44,238.86,0.65,20.3,0,morning,running,1.43,1471.0700000000002,0.02835352426756903
2025-01-07 07:25:00,anomaly,1381.94,1264.53,170.05,0,1013.04,255.52,0.54,24.1,0,morning,running,1.364,1434.58,0.03809137878634374
2025-01-07 07:30:00,anomaly,1370.49,1198.09,192.21,0,998.81,248.69,0.45,20.7,0,morning,running,1.372,1390.3,0.014454684091091468
2025-01-07 07:35:00,anomaly,1383.17,1162.9,196.3,0,1028.11,236.94,0.48,22.5,0,morning,running,1.345,1359.2,0.01732975700745391
2025-01-07 07:40:00,anomaly,1540.59,1301.67,185.22,0,1015.06,253.81,0.52,21.7,0,morning,running,1.518,1486.89,0.03485677565088688
2025-01-07 07:45:00,anomaly,1398.05,1188.5,189.96,0,1014.24,250.56,0.56,21.3,0,morning,running,1.378,1378.46,0.014012374378598704
2025-01-07 07:50:00,anomaly,1499.39,1306.43,197.06,0,1057.57,241.7,0.51,21.0,0,morning,running,1.418,1503.49,0.0027344453411053222
2025-01-07 07:55:00,anomaly,1519.61,1328.09,184.71,0,982.74,249.03,0.74,22.9,0,morning,running,1.546,1512.8,0.004481412994123457
2025-01-07 08:00:00,anomaly,1374.67,1205.79,206.55,0,1006.39,247.08,0.62,20.0,0,morning,running,1.366,1412.34,0.027402940342045615
2025-01-07 08:05:00,anomaly,1419.25,1188.84,166.8,0,1012.66,246.18,0.63,20.7,0,morning,running,1.402,1355.6399999999999,0.04481944689096363
2025-01-07 08:10:00,anomaly,1432.44,1188.61,191.34,0,959.14,242.82,0.62,21.1,0,morning,running,1.493,1379.9499999999998,0.03664376867442981
2025-01-07 08:15:00,anomaly,1468.02,1260.18,165.61,0,939.8,243.92,0.58,20.8,0,morning,running,1.562,1425.79,0.028766638056702237
2025-01-07 08:20:00,anomaly,1399.04,1160.5,216.61,0,990.04,250.09,0.55,22.3,0,morning,running,1.413,1377.1100000000001,0.015675034309240506
2025-01-07 08:25:00,anomaly,1440.41,1233.44,182.82,0,1000.23,251.74,0.5,20.1,0,morning,running,1.44,1416.26,0.016766059663568075
2025-01-07 08:30:00,anomaly,1457.42,1296.11,181.72,0,975.09,251.96,0.56,23.7,0,morning,running,1.495,1477.83,0.014004199201328274
2025-01-07 08:35:00,anomaly,1407.73,1189.64,183.67,0,1012.62,241.39,0.54,22.5,0,morning,running,1.39,1373.3100000000002,0.024450711429038128
2025-01-07 08:40:00,anomaly,1433.6,1212.41,182.7,0,988.0,249.51,0.53,22.3,0,morning,running,1.451,1395.1100000000001,0.026848493303571277
2025-01-07 08:45:00,anomaly,1419.74,1265.36,170.49,0,954.61,245.66,0.56,20.1,0,morning,running,1.487,1435.85,0.011347148069364743
2025-01-07 08:50:00,anomaly,1499.39,1219.39,188.94,0,959.82,237.96,0.77,23.5,0,morning,running,1.562,1408.3300000000002,0.060731364088062435
2025-01-07 08:55:00,anomaly,1456.73,1191.51,183.13,0,1008.86,249.22,0.58,22.8,0,morning,running,1.444,1374.6399999999999,0.05635224097808114
2025-01-07 09:00:00,anomaly,1471.05,1253.0,179.67,0,987.87,248.91,0.55,24.2,0,morning,running,1.489,1432.67,0.026090207674790037
2025-01-07 09:05:00,anomaly,1457.91,1293.14,200.34,0,982.66,247.29,0.62,22.1,0,morning,running,1.484,1493.48,0.024397939516156646
2025-01-07 09:10:00,anomaly,1505.52,1342.44,197.09,0,1040.69,247.24,0.56,22.4,0,morning,running,1.447,1539.53,0.022590201392209994
2025-01-07 09:15:00,anomaly,1439.03,1243.28,180.51,0,1001.68,248.12,0.54,22.3,0,morning,running,1.437,1423.79,0.010590467189704182
2025-01-07 09:20:00,anomaly,1406.7,1164.33,200.2,0,1048.7,246.77,0.44,22.7,0,morning,running,1.341,1364.53,0.0299779626075212
2025-01-07 09:25:00,anomaly,1348.8,1207.23,179.77,0,993.38,247.79,0.61,22.6,0,morning,running,1.358,1387.0,0.028321470937129334
2025-01-07 09:30:00,anomaly,1538.37,1330.87,181.77,0,1030.3,247.33,0.61,21.8,0,morning,running,1.493,1512.6399999999999,0.016725495166962447
2025-01-07 09:35:00,anomaly,1465.26,1136.93,171.49,0,1048.12,249.68,0.56,21.8,0,morning,running,1.398,1308.42,0.1070390237909995
2025-01-07 09:40:00,anomaly,1592.73,1344.61,200.03,0,1012.24,248.58,0.55,22.9,0,morning,running,1.573,1544.6399999999999,0.03019344144958665
2025-01-07 09:45:00,anomaly,1460.59,1202.34,187.4,0,975.32,242.12,0.4,21.6,0,morning,running,1.498,1389.74,0.04850779479525391
2025-01-07 09:50:00,anomaly,1565.94,1315.64,201.56,0,1033.47,244.97,0.59,21.8,0,morning,running,1.515,1517.2,0.03112507503480338
2025-01-07 09:55:00,anomaly,1418.02,1210.33,201.12,0,1029.23,239.29,0.59,22.5,0,morning,running,1.378,1411.4499999999998,0.004633220970085164
2025-01-07 10:00:00,anomaly,1493.75,1249.94,181.49,0,1029.31,253.48,0.6,20.8,0,morning,running,1.451,1431.43,0.041720502092050166
2025-01-07 10:05:00,anomaly,1336.2,1117.72,166.92,0,982.44,241.1,0.54,22.8,0,morning,running,1.36,1284.64,0.0385870378685825
2025-01-07 10:10:00,anomaly,1382.45,1178.63,206.0,0,1026.22,245.04,0.53,21.7,0,morning,running,1.347,1384.63,0.0015769105573438921
2025-01-07 10:15:00,anomaly,1387.29,1160.01,187.97,0,1060.86,236.13,0.46,22.7,0,morning,running,1.308,1347.98,0.028335820196209838
2025-01-07 10:20:00,anomaly,1378.37,1196.26,194.12,0,948.32,245.29,0.49,20.7,0,morning,running,1.453,1390.38,0.008713190217430892
2025-01-07 10:25:00,anomaly,1442.25,1210.31,192.12,0,960.28,249.34,0.74,22.4,0,morning,running,1.502,1402.4299999999998,0.0276096377188422
2025-01-07 10:30:00,anomaly,1454.99,1213.33,200.02,0,962.4,241.78,0.7,20.4,0,morning,running,1.512,1413.35,0.028618753393494182
2025-01-07 10:35:00,anomaly,1414.18,1263.48,180.2,0,1005.95,242.64,0.61,23.1,0,morning,running,1.406,1443.68,0.02086014510175508
2025-01-07 10:40:00,anomaly,1498.49,1224.8,180.03,0,961.54,242.59,0.61,22.3,0,morning,running,1.558,1404.83,0.06250291960573649
2025-01-07 10:45:00,anomaly,1437.47,1195.9,169.54,0,977.53,238.33,0.59,21.1,0,morning,running,1.471,1365.44,0.05010887183732528
2025-01-07 10:50:00,anomaly,1472.21,1223.36,166.95,0,1062.24,248.44,0.62,20.3,0,morning,running,1.386,1390.31,0.05563065051860814
